"id","age","age_rounded","gender","question_type","trial_number","trial_type","correct","trial"
13980990,5.58,5,"f","easier",4,"simple",1,"Stability"
13980990,5.58,5,"f","easier",5,"simple",1,"Number&Stability"
13980990,5.58,5,"f","easier",6,"simple",1,"Number4"
13980990,5.58,5,"f","easier",7,"complex",1,"Pattern"
13980990,5.58,5,"f","easier",8,"complex",1,"Process1"
13980990,5.58,5,"f","easier",9,"complex",1,"Process2"
13980990,5.58,5,"f","easier",10,"complex",0,"Probability"
13980990,5.58,5,"f","easier",11,"agent",1,"Agent1"
13980990,5.58,5,"f","easier",12,"agent",1,"Agent2"
13980990,5.58,5,"f","easier",13,"agent",1,"Agent3"
46281406,5.91,5,"f","harder",1,"simple",1,"Stability"
46281406,5.91,5,"f","harder",2,"simple",1,"Number3"
46281406,5.91,5,"f","harder",3,"simple",1,"Number2"
46281406,5.91,5,"f","harder",4,"simple",1,"Number&Stability"
46281406,5.91,5,"f","harder",5,"simple",1,"Number1"
46281406,5.91,5,"f","harder",6,"simple",1,"Number4"
46281406,5.91,5,"f","harder",7,"complex",0,"Process2"
46281406,5.91,5,"f","harder",8,"complex",1,"Pattern"
46281406,5.91,5,"f","harder",9,"complex",0,"Process1"
46281406,5.91,5,"f","harder",10,"complex",0,"Probability"
46281406,5.91,5,"f","harder",11,"agent",1,"Agent2"
46281406,5.91,5,"f","harder",12,"agent",1,"Agent1"
46281406,5.91,5,"f","harder",13,"agent",0,"Agent3"
31749108,5.26,5,"f","harder",1,"simple",1,"Number3"
31749108,5.26,5,"f","harder",2,"simple",0,"Number1"
31749108,5.26,5,"f","harder",3,"simple",1,"Number2"
31749108,5.26,5,"f","harder",4,"simple",0,"Number&Stability"
31749108,5.26,5,"f","harder",5,"simple",0,"Stability"
31749108,5.26,5,"f","harder",6,"simple",1,"Number4"
31749108,5.26,5,"f","harder",7,"complex",1,"Process2"
31749108,5.26,5,"f","harder",9,"complex",0,"Pattern"
31749108,5.26,5,"f","harder",10,"complex",0,"Probability"
31749108,5.26,5,"f","harder",11,"agent",1,"Agent2"
31749108,5.26,5,"f","harder",12,"agent",1,"Agent3"
31749108,5.26,5,"f","harder",13,"agent",1,"Agent1"
18653998,5.17,5,"m","easier",1,"simple",1,"Stability"
18653998,5.17,5,"m","easier",2,"simple",1,"Number4"
18653998,5.17,5,"m","easier",3,"simple",0,"Number2"
18653998,5.17,5,"m","easier",4,"simple",1,"Number&Stability"
18653998,5.17,5,"m","easier",5,"simple",1,"Number1"
18653998,5.17,5,"m","easier",6,"simple",1,"Number3"
18653998,5.17,5,"m","easier",7,"complex",1,"Pattern"
18653998,5.17,5,"m","easier",8,"complex",0,"Probability"
18653998,5.17,5,"m","easier",9,"complex",0,"Process1"
18653998,5.17,5,"m","easier",10,"complex",0,"Process2"
18653998,5.17,5,"m","easier",11,"agent",1,"Agent3"
18653998,5.17,5,"m","easier",12,"agent",1,"Agent2"
18653998,5.17,5,"m","easier",13,"agent",1,"Agent1"
23985575,5.67,5,"m","harder",1,"simple",0,"Stability"
23985575,5.67,5,"m","harder",2,"simple",1,"Number3"
23985575,5.67,5,"m","harder",3,"simple",0,"Number1"
23985575,5.67,5,"m","harder",4,"simple",1,"Number2"
23985575,5.67,5,"m","harder",5,"simple",1,"Number&Stability"
23985575,5.67,5,"m","harder",6,"simple",1,"Number4"
23985575,5.67,5,"m","harder",7,"complex",0,"Process1"
23985575,5.67,5,"m","harder",8,"complex",1,"Probability"
23985575,5.67,5,"m","harder",9,"complex",1,"Process2"
23985575,5.67,5,"m","harder",10,"complex",0,"Pattern"
23985575,5.67,5,"m","harder",11,"agent",1,"Agent2"
23985575,5.67,5,"m","harder",12,"agent",1,"Agent1"
23985575,5.67,5,"m","harder",13,"agent",1,"Agent3"
42786546,5.67,5,"m","harder",1,"simple",1,"Number&Stability"
42786546,5.67,5,"m","harder",2,"simple",1,"Number4"
42786546,5.67,5,"m","harder",3,"simple",1,"Stability"
42786546,5.67,5,"m","harder",4,"simple",1,"Number2"
42786546,5.67,5,"m","harder",5,"simple",1,"Number1"
42786546,5.67,5,"m","harder",6,"simple",1,"Number3"
42786546,5.67,5,"m","harder",7,"complex",1,"Process2"
42786546,5.67,5,"m","harder",8,"complex",1,"Probability"
42786546,5.67,5,"m","harder",9,"complex",1,"Process1"
42786546,5.67,5,"m","harder",10,"complex",1,"Pattern"
42786546,5.67,5,"m","harder",11,"agent",1,"Agent1"
42786546,5.67,5,"m","harder",12,"agent",1,"Agent2"
42786546,5.67,5,"m","harder",13,"agent",1,"Agent3"
98598761,5.09,5,"m","harder",1,"simple",1,"Number1"
98598761,5.09,5,"m","harder",2,"simple",1,"Number3"
98598761,5.09,5,"m","harder",3,"simple",1,"Stability"
98598761,5.09,5,"m","harder",4,"simple",1,"Number2"
98598761,5.09,5,"m","harder",5,"simple",0,"Number&Stability"
98598761,5.09,5,"m","harder",6,"simple",1,"Number4"
98598761,5.09,5,"m","harder",7,"complex",0,"Process1"
98598761,5.09,5,"m","harder",8,"complex",0,"Process2"
98598761,5.09,5,"m","harder",9,"complex",0,"Probability"
98598761,5.09,5,"m","harder",10,"complex",1,"Pattern"
98598761,5.09,5,"m","harder",11,"agent",1,"Agent1"
98598761,5.09,5,"m","harder",12,"agent",1,"Agent2"
98598761,5.09,5,"m","harder",13,"agent",1,"Agent3"
60935117,5.67,5,"m","easier",1,"simple",1,"Number3"
60935117,5.67,5,"m","easier",2,"simple",1,"Number&Stability"
60935117,5.67,5,"m","easier",3,"simple",1,"Number2"
60935117,5.67,5,"m","easier",4,"simple",1,"Number4"
60935117,5.67,5,"m","easier",5,"simple",1,"Stability"
60935117,5.67,5,"m","easier",6,"simple",1,"Number1"
60935117,5.67,5,"m","easier",7,"complex",0,"Probability"
60935117,5.67,5,"m","easier",8,"complex",0,"Pattern"
60935117,5.67,5,"m","easier",9,"complex",1,"Process2"
60935117,5.67,5,"m","easier",10,"complex",1,"Process1"
60935117,5.67,5,"m","easier",11,"agent",1,"Agent2"
60935117,5.67,5,"m","easier",12,"agent",1,"Agent1"
60935117,5.67,5,"m","easier",13,"agent",1,"Agent3"
75638405,5.09,5,"m","harder",1,"simple",1,"Number2"
75638405,5.09,5,"m","harder",2,"simple",1,"Number&Stability"
75638405,5.09,5,"m","harder",3,"simple",1,"Number1"
75638405,5.09,5,"m","harder",4,"simple",1,"Number3"
75638405,5.09,5,"m","harder",5,"simple",1,"Stability"
75638405,5.09,5,"m","harder",6,"simple",1,"Number4"
75638405,5.09,5,"m","harder",7,"complex",1,"Process1"
75638405,5.09,5,"m","harder",8,"complex",0,"Probability"
75638405,5.09,5,"m","harder",9,"complex",1,"Pattern"
75638405,5.09,5,"m","harder",10,"complex",1,"Process2"
75638405,5.09,5,"m","harder",11,"agent",1,"Agent1"
75638405,5.09,5,"m","harder",12,"agent",1,"Agent2"
75638405,5.09,5,"m","harder",13,"agent",1,"Agent3"
51008646,5.42,5,"f","easier",1,"simple",1,"Number3"
51008646,5.42,5,"f","easier",2,"simple",1,"Number4"
51008646,5.42,5,"f","easier",3,"simple",0,"Number1"
51008646,5.42,5,"f","easier",4,"simple",1,"Stability"
51008646,5.42,5,"f","easier",5,"simple",0,"Number&Stability"
51008646,5.42,5,"f","easier",6,"simple",1,"Number2"
51008646,5.42,5,"f","easier",7,"complex",0,"Process1"
51008646,5.42,5,"f","easier",8,"complex",0,"Pattern"
51008646,5.42,5,"f","easier",9,"complex",1,"Probability"
51008646,5.42,5,"f","easier",10,"complex",0,"Process2"
51008646,5.42,5,"f","easier",11,"agent",1,"Agent2"
51008646,5.42,5,"f","easier",12,"agent",1,"Agent3"
51008646,5.42,5,"f","easier",13,"agent",0,"Agent1"
12597472,5.09,5,"m","easier",1,"simple",1,"Number3"
12597472,5.09,5,"m","easier",2,"simple",1,"Number1"
12597472,5.09,5,"m","easier",3,"simple",1,"Number2"
12597472,5.09,5,"m","easier",4,"simple",1,"Stability"
12597472,5.09,5,"m","easier",5,"simple",1,"Number4"
12597472,5.09,5,"m","easier",6,"simple",0,"Number&Stability"
12597472,5.09,5,"m","easier",7,"complex",0,"Pattern"
12597472,5.09,5,"m","easier",8,"complex",1,"Process2"
12597472,5.09,5,"m","easier",9,"complex",0,"Probability"
12597472,5.09,5,"m","easier",10,"complex",1,"Process1"
12597472,5.09,5,"m","easier",11,"agent",1,"Agent2"
12597472,5.09,5,"m","easier",12,"agent",1,"Agent1"
12597472,5.09,5,"m","easier",13,"agent",1,"Agent3"
61859284,5.09,5,"f","easier",1,"simple",1,"Number&Stability"
61859284,5.09,5,"f","easier",2,"simple",0,"Stability"
61859284,5.09,5,"f","easier",3,"simple",1,"Number4"
61859284,5.09,5,"f","easier",4,"simple",0,"Number3"
61859284,5.09,5,"f","easier",5,"simple",0,"Number1"
61859284,5.09,5,"f","easier",6,"simple",1,"Number2"
61859284,5.09,5,"f","easier",7,"complex",0,"Pattern"
61859284,5.09,5,"f","easier",8,"complex",1,"Probability"
61859284,5.09,5,"f","easier",9,"complex",0,"Process1"
61859284,5.09,5,"f","easier",10,"complex",1,"Process2"
61859284,5.09,5,"f","easier",11,"agent",1,"Agent3"
61859284,5.09,5,"f","easier",12,"agent",1,"Agent2"
61859284,5.09,5,"f","easier",13,"agent",0,"Agent1"
65219232,5.58,5,"f","harder",1,"simple",1,"Number2"
65219232,5.58,5,"f","harder",2,"simple",1,"Stability"
65219232,5.58,5,"f","harder",3,"simple",0,"Number&Stability"
65219232,5.58,5,"f","harder",4,"simple",1,"Number4"
65219232,5.58,5,"f","harder",5,"simple",1,"Number3"
65219232,5.58,5,"f","harder",6,"simple",1,"Number1"
65219232,5.58,5,"f","harder",7,"complex",1,"Process2"
65219232,5.58,5,"f","harder",8,"complex",1,"Process1"
65219232,5.58,5,"f","harder",9,"complex",1,"Pattern"
65219232,5.58,5,"f","harder",10,"complex",0,"Probability"
65219232,5.58,5,"f","harder",11,"agent",1,"Agent3"
65219232,5.58,5,"f","harder",12,"agent",1,"Agent1"
65219232,5.58,5,"f","harder",13,"agent",1,"Agent2"
52743664,5.83,5,"m","harder",1,"simple",1,"Number&Stability"
52743664,5.83,5,"m","harder",2,"simple",1,"Number4"
52743664,5.83,5,"m","harder",3,"simple",1,"Number2"
52743664,5.83,5,"m","harder",4,"simple",1,"Stability"
52743664,5.83,5,"m","harder",5,"simple",1,"Number3"
52743664,5.83,5,"m","harder",6,"simple",1,"Number1"
52743664,5.83,5,"m","harder",7,"complex",1,"Process2"
52743664,5.83,5,"m","harder",8,"complex",1,"Process1"
52743664,5.83,5,"m","harder",9,"complex",1,"Pattern"
52743664,5.83,5,"m","harder",10,"complex",1,"Probability"
52743664,5.83,5,"m","harder",11,"agent",1,"Agent2"
52743664,5.83,5,"m","harder",12,"agent",1,"Agent1"
52743664,5.83,5,"m","harder",13,"agent",1,"Agent3"
45865318,5.09,5,"f","easier",1,"simple",1,"Number1"
45865318,5.09,5,"f","easier",2,"simple",1,"Number3"
45865318,5.09,5,"f","easier",3,"simple",1,"Stability"
45865318,5.09,5,"f","easier",4,"simple",1,"Number4"
45865318,5.09,5,"f","easier",5,"simple",1,"Number2"
45865318,5.09,5,"f","easier",6,"simple",1,"Number&Stability"
45865318,5.09,5,"f","easier",7,"complex",0,"Pattern"
45865318,5.09,5,"f","easier",8,"complex",1,"Probability"
45865318,5.09,5,"f","easier",9,"complex",1,"Process2"
45865318,5.09,5,"f","easier",10,"complex",1,"Process1"
45865318,5.09,5,"f","easier",11,"agent",1,"Agent2"
45865318,5.09,5,"f","easier",12,"agent",1,"Agent3"
45865318,5.09,5,"f","easier",13,"agent",1,"Agent1"
55915158,5.67,5,"m","easier",1,"simple",1,"Number3"
55915158,5.67,5,"m","easier",2,"simple",1,"Number2"
55915158,5.67,5,"m","easier",3,"simple",1,"Stability"
55915158,5.67,5,"m","easier",4,"simple",1,"Number1"
55915158,5.67,5,"m","easier",5,"simple",1,"Number4"
55915158,5.67,5,"m","easier",6,"simple",1,"Number&Stability"
55915158,5.67,5,"m","easier",7,"complex",0,"Probability"
55915158,5.67,5,"m","easier",8,"complex",0,"Process1"
55915158,5.67,5,"m","easier",9,"complex",1,"Process2"
55915158,5.67,5,"m","easier",10,"complex",0,"Pattern"
55915158,5.67,5,"m","easier",11,"agent",1,"Agent2"
55915158,5.67,5,"m","easier",12,"agent",1,"Agent1"
55915158,5.67,5,"m","easier",13,"agent",1,"Agent3"
17786994,5.67,5,"f","easier",1,"simple",1,"Number3"
17786994,5.67,5,"f","easier",2,"simple",1,"Number1"
17786994,5.67,5,"f","easier",3,"simple",1,"Number2"
17786994,5.67,5,"f","easier",4,"simple",1,"Number&Stability"
17786994,5.67,5,"f","easier",5,"simple",1,"Number4"
17786994,5.67,5,"f","easier",6,"simple",1,"Stability"
17786994,5.67,5,"f","easier",7,"complex",1,"Process2"
17786994,5.67,5,"f","easier",8,"complex",0,"Pattern"
17786994,5.67,5,"f","easier",9,"complex",1,"Process1"
17786994,5.67,5,"f","easier",10,"complex",1,"Probability"
17786994,5.67,5,"f","easier",11,"agent",1,"Agent2"
17786994,5.67,5,"f","easier",12,"agent",1,"Agent1"
17786994,5.67,5,"f","easier",13,"agent",0,"Agent3"
13915815,5.34,5,"m","easier",1,"simple",1,"Number4"
13915815,5.34,5,"m","easier",2,"simple",1,"Number1"
13915815,5.34,5,"m","easier",3,"simple",1,"Stability"
13915815,5.34,5,"m","easier",4,"simple",1,"Number3"
13915815,5.34,5,"m","easier",5,"simple",1,"Number2"
13915815,5.34,5,"m","easier",6,"simple",1,"Number&Stability"
13915815,5.34,5,"m","easier",7,"complex",0,"Process1"
13915815,5.34,5,"m","easier",8,"complex",0,"Pattern"
13915815,5.34,5,"m","easier",9,"complex",1,"Process2"
13915815,5.34,5,"m","easier",10,"complex",0,"Probability"
13915815,5.34,5,"m","easier",11,"agent",1,"Agent3"
13915815,5.34,5,"m","easier",12,"agent",0,"Agent2"
13915815,5.34,5,"m","easier",13,"agent",1,"Agent1"
32572530,5.01,5,"m","harder",1,"simple",1,"Number2"
32572530,5.01,5,"m","harder",2,"simple",1,"Number&Stability"
32572530,5.01,5,"m","harder",3,"simple",1,"Number1"
32572530,5.01,5,"m","harder",4,"simple",1,"Number4"
32572530,5.01,5,"m","harder",5,"simple",0,"Stability"
32572530,5.01,5,"m","harder",6,"simple",1,"Number3"
32572530,5.01,5,"m","harder",7,"complex",1,"Process1"
32572530,5.01,5,"m","harder",8,"complex",1,"Pattern"
32572530,5.01,5,"m","harder",9,"complex",1,"Process2"
32572530,5.01,5,"m","harder",10,"complex",0,"Probability"
32572530,5.01,5,"m","harder",11,"agent",0,"Agent1"
32572530,5.01,5,"m","harder",12,"agent",1,"Agent3"
32572530,5.01,5,"m","harder",13,"agent",1,"Agent2"
16683564,5.58,5,"f","easier",1,"simple",1,"Number1"
16683564,5.58,5,"f","easier",2,"simple",0,"Stability"
16683564,5.58,5,"f","easier",3,"simple",1,"Number4"
16683564,5.58,5,"f","easier",4,"simple",1,"Number&Stability"
16683564,5.58,5,"f","easier",5,"simple",1,"Number3"
16683564,5.58,5,"f","easier",6,"simple",1,"Number2"
16683564,5.58,5,"f","easier",7,"complex",1,"Probability"
16683564,5.58,5,"f","easier",8,"complex",0,"Pattern"
16683564,5.58,5,"f","easier",9,"complex",0,"Process1"
16683564,5.58,5,"f","easier",10,"complex",0,"Process2"
16683564,5.58,5,"f","easier",11,"agent",1,"Agent1"
16683564,5.58,5,"f","easier",12,"agent",0,"Agent2"
16683564,5.58,5,"f","easier",13,"agent",1,"Agent3"
31614693,5.75,5,"f","harder",1,"simple",1,"Number1"
31614693,5.75,5,"f","harder",2,"simple",1,"Number3"
31614693,5.75,5,"f","harder",3,"simple",1,"Stability"
31614693,5.75,5,"f","harder",4,"simple",1,"Number4"
31614693,5.75,5,"f","harder",5,"simple",1,"Number&Stability"
31614693,5.75,5,"f","harder",6,"simple",1,"Number2"
31614693,5.75,5,"f","harder",7,"complex",1,"Probability"
31614693,5.75,5,"f","harder",8,"complex",1,"Pattern"
31614693,5.75,5,"f","harder",9,"complex",1,"Process1"
31614693,5.75,5,"f","harder",10,"complex",1,"Process2"
31614693,5.75,5,"f","harder",11,"agent",1,"Agent1"
31614693,5.75,5,"f","harder",12,"agent",1,"Agent2"
31614693,5.75,5,"f","harder",13,"agent",1,"Agent3"
65753407,5.58,5,"f","easier",1,"simple",1,"Number1"
65753407,5.58,5,"f","easier",2,"simple",1,"Number2"
65753407,5.58,5,"f","easier",3,"simple",1,"Stability"
65753407,5.58,5,"f","easier",4,"simple",1,"Number&Stability"
65753407,5.58,5,"f","easier",5,"simple",1,"Number4"
65753407,5.58,5,"f","easier",6,"simple",1,"Number3"
65753407,5.58,5,"f","easier",7,"complex",0,"Probability"
65753407,5.58,5,"f","easier",8,"complex",1,"Process2"
65753407,5.58,5,"f","easier",9,"complex",0,"Pattern"
65753407,5.58,5,"f","easier",10,"complex",1,"Process1"
65753407,5.58,5,"f","easier",11,"agent",1,"Agent3"
65753407,5.58,5,"f","easier",12,"agent",0,"Agent2"
65753407,5.58,5,"f","easier",13,"agent",1,"Agent1"
54500404,5.26,5,"m","harder",1,"simple",1,"Number2"
54500404,5.26,5,"m","harder",2,"simple",1,"Stability"
54500404,5.26,5,"m","harder",3,"simple",0,"Number4"
54500404,5.26,5,"m","harder",4,"simple",1,"Number1"
54500404,5.26,5,"m","harder",5,"simple",1,"Number&Stability"
54500404,5.26,5,"m","harder",7,"complex",1,"Process2"
54500404,5.26,5,"m","harder",8,"complex",1,"Process1"
54500404,5.26,5,"m","harder",9,"complex",0,"Pattern"
54500404,5.26,5,"m","harder",10,"complex",1,"Probability"
54500404,5.26,5,"m","harder",11,"agent",0,"Agent2"
54500404,5.26,5,"m","harder",12,"agent",0,"Agent1"
54500404,5.26,5,"m","harder",13,"agent",1,"Agent3"
27184694,5.58,5,"m","easier",1,"simple",1,"Number1"
27184694,5.58,5,"m","easier",2,"simple",1,"Stability"
27184694,5.58,5,"m","easier",3,"simple",1,"Number2"
27184694,5.58,5,"m","easier",4,"simple",1,"Number3"
27184694,5.58,5,"m","easier",5,"simple",1,"Number4"
27184694,5.58,5,"m","easier",6,"simple",1,"Number&Stability"
27184694,5.58,5,"m","easier",7,"complex",1,"Process2"
27184694,5.58,5,"m","easier",8,"complex",1,"Probability"
27184694,5.58,5,"m","easier",9,"complex",1,"Process1"
27184694,5.58,5,"m","easier",10,"complex",1,"Pattern"
27184694,5.58,5,"m","easier",11,"agent",1,"Agent2"
27184694,5.58,5,"m","easier",12,"agent",1,"Agent3"
27184694,5.58,5,"m","easier",13,"agent",1,"Agent1"
54868423,5.58,5,"f","harder",1,"simple",1,"Number&Stability"
54868423,5.58,5,"f","harder",2,"simple",0,"Stability"
54868423,5.58,5,"f","harder",3,"simple",1,"Number1"
54868423,5.58,5,"f","harder",4,"simple",0,"Number4"
54868423,5.58,5,"f","harder",5,"simple",1,"Number2"
54868423,5.58,5,"f","harder",6,"simple",1,"Number3"
54868423,5.58,5,"f","harder",7,"complex",1,"Process2"
54868423,5.58,5,"f","harder",8,"complex",1,"Process1"
54868423,5.58,5,"f","harder",9,"complex",1,"Pattern"
54868423,5.58,5,"f","harder",10,"complex",1,"Probability"
54868423,5.58,5,"f","harder",11,"agent",1,"Agent2"
54868423,5.58,5,"f","harder",12,"agent",1,"Agent1"
54868423,5.58,5,"f","harder",13,"agent",1,"Agent3"
98463750,5.5,5,"f","easier",1,"simple",0,"Number2"
98463750,5.5,5,"f","easier",2,"simple",1,"Number3"
98463750,5.5,5,"f","easier",3,"simple",1,"Number&Stability"
98463750,5.5,5,"f","easier",4,"simple",0,"Number4"
98463750,5.5,5,"f","easier",5,"simple",1,"Stability"
98463750,5.5,5,"f","easier",6,"simple",1,"Number1"
98463750,5.5,5,"f","easier",7,"complex",0,"Probability"
98463750,5.5,5,"f","easier",8,"complex",0,"Pattern"
98463750,5.5,5,"f","easier",9,"complex",1,"Process1"
98463750,5.5,5,"f","easier",10,"complex",1,"Process2"
98463750,5.5,5,"f","easier",11,"agent",1,"Agent3"
98463750,5.5,5,"f","easier",12,"agent",1,"Agent1"
98463750,5.5,5,"f","easier",13,"agent",1,"Agent2"
46847298,5.58,5,"f","easier",1,"simple",1,"Number2"
46847298,5.58,5,"f","easier",2,"simple",1,"Number1"
46847298,5.58,5,"f","easier",3,"simple",1,"Stability"
46847298,5.58,5,"f","easier",4,"simple",1,"Number4"
46847298,5.58,5,"f","easier",5,"simple",1,"Number3"
46847298,5.58,5,"f","easier",6,"simple",1,"Number&Stability"
46847298,5.58,5,"f","easier",7,"complex",1,"Process2"
46847298,5.58,5,"f","easier",8,"complex",0,"Pattern"
46847298,5.58,5,"f","easier",9,"complex",1,"Process1"
46847298,5.58,5,"f","easier",10,"complex",1,"Probability"
46847298,5.58,5,"f","easier",11,"agent",1,"Agent1"
46847298,5.58,5,"f","easier",12,"agent",1,"Agent2"
46847298,5.58,5,"f","easier",13,"agent",1,"Agent3"
42831211,5.42,5,"m","easier",1,"simple",1,"Number&Stability"
42831211,5.42,5,"m","easier",2,"simple",1,"Stability"
42831211,5.42,5,"m","easier",3,"simple",1,"Number4"
42831211,5.42,5,"m","easier",4,"simple",1,"Number1"
42831211,5.42,5,"m","easier",5,"simple",1,"Number2"
42831211,5.42,5,"m","easier",6,"simple",1,"Number3"
42831211,5.42,5,"m","easier",7,"complex",0,"Pattern"
42831211,5.42,5,"m","easier",8,"complex",0,"Process2"
42831211,5.42,5,"m","easier",9,"complex",1,"Probability"
42831211,5.42,5,"m","easier",10,"complex",1,"Process1"
42831211,5.42,5,"m","easier",11,"agent",1,"Agent1"
42831211,5.42,5,"m","easier",12,"agent",0,"Agent2"
42831211,5.42,5,"m","easier",13,"agent",1,"Agent3"
17441386,5.42,5,"f","easier",1,"simple",1,"Stability"
17441386,5.42,5,"f","easier",2,"simple",0,"Number2"
17441386,5.42,5,"f","easier",3,"simple",0,"Number&Stability"
17441386,5.42,5,"f","easier",4,"simple",1,"Number1"
17441386,5.42,5,"f","easier",5,"simple",1,"Number3"
17441386,5.42,5,"f","easier",6,"simple",1,"Number4"
17441386,5.42,5,"f","easier",7,"complex",0,"Process2"
17441386,5.42,5,"f","easier",8,"complex",1,"Process1"
17441386,5.42,5,"f","easier",9,"complex",1,"Pattern"
17441386,5.42,5,"f","easier",10,"complex",0,"Probability"
17441386,5.42,5,"f","easier",11,"agent",1,"Agent2"
17441386,5.42,5,"f","easier",12,"agent",1,"Agent1"
17441386,5.42,5,"f","easier",13,"agent",0,"Agent3"
43870812,5.83,5,"f","harder",1,"simple",1,"Number4"
43870812,5.83,5,"f","harder",2,"simple",1,"Number&Stability"
43870812,5.83,5,"f","harder",3,"simple",1,"Number1"
43870812,5.83,5,"f","harder",4,"simple",1,"Number2"
43870812,5.83,5,"f","harder",5,"simple",0,"Number3"
43870812,5.83,5,"f","harder",6,"simple",1,"Stability"
43870812,5.83,5,"f","harder",7,"complex",1,"Pattern"
43870812,5.83,5,"f","harder",8,"complex",1,"Probability"
43870812,5.83,5,"f","harder",9,"complex",0,"Process1"
43870812,5.83,5,"f","harder",10,"complex",1,"Process2"
43870812,5.83,5,"f","harder",11,"agent",1,"Agent3"
43870812,5.83,5,"f","harder",12,"agent",1,"Agent1"
43870812,5.83,5,"f","harder",13,"agent",1,"Agent2"
67767379,5.42,5,"f","easier",1,"simple",1,"Number1"
67767379,5.42,5,"f","easier",2,"simple",0,"Number2"
67767379,5.42,5,"f","easier",3,"simple",1,"Number3"
67767379,5.42,5,"f","easier",4,"simple",0,"Number4"
67767379,5.42,5,"f","easier",5,"simple",1,"Stability"
67767379,5.42,5,"f","easier",6,"simple",0,"Number&Stability"
67767379,5.42,5,"f","easier",7,"complex",1,"Process2"
67767379,5.42,5,"f","easier",8,"complex",0,"Process1"
67767379,5.42,5,"f","easier",9,"complex",0,"Pattern"
67767379,5.42,5,"f","easier",10,"complex",1,"Probability"
67767379,5.42,5,"f","easier",11,"agent",0,"Agent2"
67767379,5.42,5,"f","easier",12,"agent",1,"Agent1"
67767379,5.42,5,"f","easier",13,"agent",0,"Agent3"
